,price,lprice,square,rooms,floor,mfloor,station,metro,dmetro,link,add,lat,lon
159,47459250,17.675382006065735,118.5,3,5,14,метро Добрынинская,8 минут пешком,8,https://www.cian.ru/sale/flat/308945357/,"Большой Строченовский пер., 9",55.7289,37.63173
160,57840000,17.873191135814782,144.6,4,3,29,метро Добрынинская,14 минут пешком,14,https://www.cian.ru/sale/flat/308342623/,"Мытная ул., 40к3",55.722781,37.61468
161,60200000,17.91318291027905,143.5,4,8,29,метро Добрынинская,14 минут пешком,14,https://www.cian.ru/sale/flat/314021847/,"Мытная ул., 40к3",55.722781,37.61468
162,60200000,17.91318291027905,143.4,4,10,29,метро Добрынинская,14 минут пешком,14,https://www.cian.ru/sale/flat/314022568/,"Мытная ул., 40к3",55.722781,37.61468
163,60690000,17.921289497812037,144.5,4,8,29,метро Добрынинская,14 минут пешком,14,https://www.cian.ru/sale/flat/314022378/,"Мытная ул., 40к3",55.722781,37.61468
164,41382000,17.538356561641482,96.8,2,2,14,метро Добрынинская,8 минут пешком,8,https://www.cian.ru/sale/flat/308945326/,"Большой Строченовский пер., 9",55.7289,37.63173
165,62360000,17.94843460215385,152.1,4,9,29,метро Добрынинская,14 минут пешком,14,https://www.cian.ru/sale/flat/314022555/,"Мытная ул., 40к3",55.722781,37.61468
166,62500000,17.95067711470663,152.4,4,8,29,метро Добрынинская,14 минут пешком,14,https://www.cian.ru/sale/flat/314022437/,"Мытная ул., 40к3",55.722781,37.61468
167,63700000,17.96969512054239,155.4,4,9,29,метро Добрынинская,14 минут пешком,14,https://www.cian.ru/sale/flat/314022531/,"Мытная ул., 40к3",55.722781,37.61468
168,66478500,18.012389145080018,134.3,3,10,14,метро Добрынинская,8 минут пешком,8,https://www.cian.ru/sale/flat/308945382/,"Большой Строченовский пер., 9",55.7289,37.63173
169,24300000,17.005986908310778,54.2,3,3,5,метро Добрынинская,14 минут пешком,14,https://www.cian.ru/sale/flat/312934270/,"Малая Пионерская ул., 23-31С1",55.727263,37.636006
170,27999999,17.147715032425193,73.4,4,5,5,метро Добрынинская,16 минут пешком,16,https://www.cian.ru/sale/flat/299291660/,"1-й Щипковский пер., 13/15",55.722984,37.632341
171,49000000,17.7073308560749,78.0,3,3,14,метро Добрынинская,15 минут пешком,15,https://www.cian.ru/sale/flat/315586476/,"1-й Новокузнецкий пер., 5-7",55.734679,37.632314
172,33350000,17.322568330325907,67.4,3,2,14,метро Добрынинская,4 минуты пешком,4,https://www.cian.ru/sale/flat/310280728/,"Люсиновская ул., 4",55.727374,37.622423
173,35000000,17.37085861945369,59.0,2,2,8,метро Добрынинская,10 минут пешком,10,https://www.cian.ru/sale/flat/311588514/,"Большая Серпуховская ул., 40С2",55.723019,37.62563
174,34900000,17.367997387172654,65.0,2,3,5,метро Добрынинская,13 минут пешком,13,https://www.cian.ru/sale/flat/308443146/,"4-й Монетчиковский пер., 1/6С1",55.733183,37.631775
175,18100000,16.711422496236054,32.4,1,7,10,метро Добрынинская,13 минут пешком,13,https://www.cian.ru/sale/flat/312677259/,"Стремянный пер., 2",55.728834,37.636437
176,29500000,17.19990082131005,58.0,2,3,12,метро Добрынинская,13 минут пешком,13,https://www.cian.ru/sale/flat/316429887/,"Стремянный пер., 2",55.728834,37.636437
177,49999999,17.72753354339242,128.6,3,6,12,метро Добрынинская,19 минут пешком,19,https://www.cian.ru/sale/flat/302353901/,"Конный пер., 4",55.721523,37.613341
178,20200000,16.821193162371433,38.8,2,3,12,метро Добрынинская,9 минут пешком,9,https://www.cian.ru/sale/flat/298883986/,"3-й Монетчиковский пер., 17",55.73108,37.629816
179,53990000,17.80430940219447,88.0,3,2,13,метро Добрынинская,9 минут пешком,9,https://www.cian.ru/sale/flat/315902916/,"3-й Люсиновский пер., 1С1",55.723212,37.620285
180,32990000,17.311715043204764,79.5,3,5,14,метро Добрынинская,11 минут пешком,11,https://www.cian.ru/sale/flat/306857253/,"Люсиновская ул., 41С1",55.721691,37.622944
181,62000000,17.942644943009366,106.0,4,4,8,метро Добрынинская,17 минут пешком,17,https://www.cian.ru/sale/flat/311119618/,"Татарская ул., 14",55.733959,37.637641
182,63180000,17.961498353338214,135.0,4,2,14,метро Добрынинская,8 минут пешком,8,https://www.cian.ru/sale/flat/308945315/,"Большой Строченовский пер., 9",55.7289,37.63173
183,145000000,18.792244300384848,125.0,3,3,7,метро Добрынинская,10 минут пешком,10,https://www.cian.ru/sale/flat/313351516/,"ул. Большая Полянка, 44",55.73255,37.619522
184,63000000,17.958645284355807,80.1,3,2,5,метро Добрынинская,14 минут пешком,14,https://www.cian.ru/sale/flat/315806298/,"пер. 2-й Хвостов, 10к2",55.735175,37.61547
185,250000000,19.33697147582652,311.0,5,20,24,метро Добрынинская,15 минут пешком,15,https://www.cian.ru/sale/flat/313468081/,"ул. Шаболовка, 23к3",55.722548,37.613737
186,60864000,17.9241524248872,126.8,3,20,29,метро Добрынинская,13 минут пешком,13,https://www.cian.ru/sale/flat/305636376/,"Мытная ул., 40к4",55.722989,37.615425
187,87990300,18.29273713909428,191.7,3,9,14,метро Добрынинская,8 минут пешком,8,https://www.cian.ru/sale/flat/308945370/,"Большой Строченовский пер., 9",55.7289,37.63173
188,65000000,17.98989782785991,64.8,2,6,9,метро Добрынинская,17 минут пешком,17,https://www.cian.ru/sale/flat/316496371/,"ул. Бахрушина, 13",55.73551,37.635602
189,46746000,17.66023924854105,98.0,2,5,14,метро Добрынинская,8 минут пешком,8,https://www.cian.ru/sale/flat/308945363/,"Большой Строченовский пер., 9",55.7289,37.63173
190,97500000,18.39536293596808,143.5,4,15,30,метро Добрынинская,12 минут пешком,12,https://www.cian.ru/sale/flat/316028792/,"Мытная ул., 40к1",55.722948,37.616234
191,99000000,18.410630408098864,167.6,4,2,7,метро Добрынинская,14 минут пешком,14,https://www.cian.ru/sale/flat/316216074/,"1-й Новокузнецкий пер., 10С1",55.735059,37.631388
192,104990000,18.469375665491125,130.0,3,4,8,метро Добрынинская,8 минут пешком,8,https://www.cian.ru/sale/flat/313191987/,"Погорельский пер., 5С2",55.732048,37.622576
193,129500000,18.679191439103867,94.0,2,2,8,метро Добрынинская,19 минут пешком,19,https://www.cian.ru/sale/flat/307261028/,"ул. Большая Полянка, 9С1",55.740289,37.617339
194,130000000,18.683045008419857,167.5,4,5,6,метро Добрынинская,6 минут пешком,6,https://www.cian.ru/sale/flat/303074316/,"ул. Большая Ордынка, 67",55.73113,37.624418
195,139000000,18.749984491094967,124.0,3,2,7,метро Добрынинская,8 минут пешком,8,https://www.cian.ru/sale/flat/314390197/,"ул. Большая Полянка, 44/2",55.732514,37.619549
196,148778820,18.81797133152247,145.5,2,6,6,метро Добрынинская,4 минуты пешком,4,https://www.cian.ru/sale/flat/301355208/,"ул. Большая Полянка, 61С2",55.731024,37.623097
197,157046000,18.872049314028903,105.4,3,6,7,метро Добрынинская,10 минут пешком,10,https://www.cian.ru/sale/flat/315408477/,"2-й Спасоналивковский пер., 6",55.732205,37.617689
198,173173000,18.969801652795137,121.1,3,5,7,метро Добрынинская,8 минут пешком,8,https://www.cian.ru/sale/flat/316021360/,"ул. Большая Полянка, 44/2",55.732514,37.619549
199,800000000,20.5001222856322,240.0,4,7,7,метро Добрынинская,20 минут пешком,20,https://www.cian.ru/sale/flat/270410257/,"Ордынский туп., 4А",55.741206,37.623277
200,24750000,17.024336046978974,72.0,3,1,5,метро Добрынинская,12 минут пешком,12,https://www.cian.ru/sale/flat/315882565/,"Большая Серпуховская ул., 31К9",55.723389,37.627669
201,223900000,19.22671008156898,170.0,4,6,7,метро Добрынинская,8 минут пешком,8,https://www.cian.ru/sale/flat/312979501/,"ул. Большая Полянка, 44/2",55.732514,37.619549
202,27000000,17.111347423968603,65.2,3,1,5,метро Добрынинская,18 минут пешком,18,https://www.cian.ru/sale/flat/315244626/,"ул. Зацепский Вал, 5",55.732418,37.640857
203,31000000,17.24949776244942,67.3,3,3,14,метро Добрынинская,11 минут пешком,11,https://www.cian.ru/sale/flat/307612708/,"Люсиновская ул., 41С1",55.721691,37.622944
204,168000000,18.93947453736753,186.0,4,4,4,метро Добрынинская,10 минут пешком,10,https://www.cian.ru/sale/flat/305024471/,"Пятницкая ул., 57С2",55.733787,37.627903
205,180000000,19.00846740885449,329.0,4,16,18,метро Добрынинская,15 минут пешком,15,https://www.cian.ru/sale/flat/284800710/,"ул. Шаболовка, 23к5",55.722502,37.612659
206,147000000,18.80594314474301,175.0,4,2,7,метро Добрынинская,16 минут пешком,16,https://www.cian.ru/sale/flat/307229384/,"Голиковский пер., 15",55.738764,37.627642
207,329000000,19.611568308729645,273.0,4,7,7,метро Добрынинская,14 минут пешком,14,https://www.cian.ru/sale/flat/315431835/,"ул. Малая Полянка, 2",55.736427,37.616773
208,39977777,17.503834282689233,66.9,3,3,7,метро Добрынинская,7 минут пешком,7,https://www.cian.ru/sale/flat/313261744/,"Житная ул., 10",55.730319,37.618947
209,14700000,16.503358051748965,15.2,1,2,5,метро Добрынинская,10 минут пешком,10,https://www.cian.ru/sale/flat/315627684/,"пер. 1-й Хвостов, 3АС2",55.734476,37.618138
210,122667090,18.624984658546097,130.0,3,4,8,метро Добрынинская,12 минут пешком,12,https://www.cian.ru/sale/flat/279461218/,"1-й Спасоналивковский пер., 18С2",55.733923,37.614752
211,20500000,16.835935444108635,30.6,1,8,9,метро Добрынинская,13 минут пешком,13,https://www.cian.ru/sale/flat/314751144/,"ул. Крымский Вал, 6",55.730892,37.610098
212,157000000,18.87175636331258,135.0,4,5,7,метро Добрынинская,10 минут пешком,10,https://www.cian.ru/sale/flat/310511686/,"2-й Спасоналивковский пер., 6",55.732205,37.617689
213,700000000,20.36659089300768,219.5,4,2,2,метро Добрынинская,10 минут пешком,10,https://www.cian.ru/sale/flat/310946893/,"ул. Малая Полянка, 13",55.733629,37.616836
214,20100000,16.816230373029303,32.7,1,9,10,метро Добрынинская,15 минут пешком,15,https://www.cian.ru/sale/flat/315691779/,"Ленинский просп., 3",55.726142,37.608185
215,99000000,18.410630408098864,131.0,3,10,19,метро Добрынинская,11 минут пешком,11,https://www.cian.ru/sale/flat/313047850/,"Мытная ул., 7с2",55.722401,37.619953
216,98000000,18.400478036634848,130.1,3,6,17,метро Добрынинская,11 минут пешком,11,https://www.cian.ru/sale/flat/314407081/,"Мытная ул., 7с2",55.722401,37.619953
217,38500000,17.466168799258014,50.8,1,4,4,метро Добрынинская,16 минут пешком,16,https://www.cian.ru/sale/flat/310656696/,"пер. Бродников, 10к2",55.737096,37.616458
218,661239200,20.30962620830019,290.0,4,7,7,метро Добрынинская,10 минут пешком,10,https://www.cian.ru/sale/flat/314305479/,"2-й Спасоналивковский пер., 6",55.732205,37.617689
219,130000000,18.683045008419857,135.0,4,3,14,метро Добрынинская,12 минут пешком,12,https://www.cian.ru/sale/flat/311341925/,"Мытная ул., 7с1",55.722142,37.618569
220,335000000,19.62964108978934,182.0,3,10,11,метро Добрынинская,18 минут пешком,18,https://www.cian.ru/sale/flat/314750433/,"Якиманский пер., 6",55.734091,37.610179
